,Country,State,City/Station,WMO,Source Data,Latitude (N+/S-),Longitude (E+/W-),Time Zone (GMT +/-),Elevation (m),URL
7046,ITA,LG,Imperia,161500,SRC-TMYx,43.8849,8.0301,1,5.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LG_Liguria/ITA_LG_Imperia.161500_TMYx.zip
7047,ITA,LG,Cape.Mele,161530,Custom-161530,43.9572,8.1697,1,221.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LG_Liguria/ITA_LG_Cape.Mele.161530_TMYx.2004-2018.zip
7048,ITA,LG,Cape.Mele,161530,SRC-TMYx,43.9572,8.1697,1,221.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LG_Liguria/ITA_LG_Cape.Mele.161530_TMYx.2007-2021.zip
7049,ITA,LG,Cape.Mele,161530,SRC-TMYx,43.9572,8.1697,1,221.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LG_Liguria/ITA_LG_Cape.Mele.161530_TMYx.2009-2023.zip
7050,ITA,LG,Cape.Mele,161530,SRC-TMYx,43.9572,8.1697,1,221.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LG_Liguria/ITA_LG_Cape.Mele.161530_TMYx.zip
7051,ITA,TC,Isola.Gorgona,161540,SRC-TMYx,43.4281,9.8942,1,259.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TC_Tuscany/ITA_TC_Isola.Gorgona.161540_TMYx.zip
7052,ITA,TC,Pisa-Galileo.Galilei.AP,161580,Custom-161580,43.6825,10.3956,1,6.1,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TC_Tuscany/ITA_TC_Pisa-Galileo.Galilei.AP.161580_TMYx.2004-2018.zip
7053,ITA,TC,Pisa-Galileo.Galilei.AP,161580,SRC-TMYx,43.6825,10.3956,1,6.1,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TC_Tuscany/ITA_TC_Pisa-Galileo.Galilei.AP.161580_TMYx.2007-2021.zip
7054,ITA,TC,Pisa-Galileo.Galilei.AP,161580,SRC-TMYx,43.6825,10.3956,1,6.1,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TC_Tuscany/ITA_TC_Pisa-Galileo.Galilei.AP.161580_TMYx.2009-2023.zip
7055,ITA,TC,Pisa-Galileo.Galilei.AP,161580,SRC-TMYx,43.6825,10.3956,1,6.1,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TC_Tuscany/ITA_TC_Pisa-Galileo.Galilei.AP.161580_TMYx.zip
7056,ITA,TC,Volterra,161640,SRC-TMYx,43.4,10.867,1,575.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TC_Tuscany/ITA_TC_Volterra.161640_TMYx.zip
7057,ITA,TC,Argentario.Mtn,161680,Custom-161680,42.387,11.1697,1,631.3,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TC_Tuscany/ITA_TC_Argentario.Mtn.161680_TMYx.2004-2018.zip
7058,ITA,TC,Argentario.Mtn,161680,SRC-TMYx,42.387,11.1697,1,631.3,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TC_Tuscany/ITA_TC_Argentario.Mtn.161680_TMYx.2007-2021.zip
7059,ITA,TC,Argentario.Mtn,161680,SRC-TMYx,42.387,11.1697,1,631.3,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TC_Tuscany/ITA_TC_Argentario.Mtn.161680_TMYx.2009-2023.zip
7060,ITA,TC,Argentario.Mtn,161680,SRC-TMYx,42.387,11.1697,1,631.3,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TC_Tuscany/ITA_TC_Argentario.Mtn.161680_TMYx.zip
7061,ITA,TC,Firenze-Peretola.AP,161700,Custom-161700,43.8086,11.2028,1,38.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TC_Tuscany/ITA_TC_Firenze-Peretola.AP.161700_TMYx.2004-2018.zip
7062,ITA,TC,Firenze-Peretola.AP,161700,SRC-TMYx,43.8086,11.2028,1,38.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TC_Tuscany/ITA_TC_Firenze-Peretola.AP.161700_TMYx.2007-2021.zip
7063,ITA,TC,Firenze-Peretola.AP,161700,SRC-TMYx,43.8086,11.2028,1,38.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TC_Tuscany/ITA_TC_Firenze-Peretola.AP.161700_TMYx.2009-2023.zip
7064,ITA,TC,Firenze-Peretola.AP,161700,SRC-TMYx,43.8086,11.2028,1,38.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TC_Tuscany/ITA_TC_Firenze-Peretola.AP.161700_TMYx.zip
7065,ITA,TC,Firenze,161710,SRC-TMYx,43.7856,11.2158,1,19.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TC_Tuscany/ITA_TC_Firenze.161710_TMYx.2007-2021.zip
7066,ITA,TC,Firenze,161710,SRC-TMYx,43.7856,11.2158,1,19.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TC_Tuscany/ITA_TC_Firenze.161710_TMYx.2009-2023.zip
7067,ITA,TC,Firenze,161710,SRC-TMYx,43.7856,11.2158,1,19.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TC_Tuscany/ITA_TC_Firenze.161710_TMYx.zip
7068,ITA,TC,Arezzo-Molin.Bianco.AP,161720,Custom-161720,43.4597,11.8456,1,249.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TC_Tuscany/ITA_TC_Arezzo-Molin.Bianco.AP.161720_TMYx.2004-2018.zip
7069,ITA,TC,Arezzo-Molin.Bianco.AP,161720,SRC-TMYx,43.4597,11.8456,1,249.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TC_Tuscany/ITA_TC_Arezzo-Molin.Bianco.AP.161720_TMYx.2007-2021.zip
7070,ITA,TC,Arezzo-Molin.Bianco.AP,161720,SRC-TMYx,43.4597,11.8456,1,249.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TC_Tuscany/ITA_TC_Arezzo-Molin.Bianco.AP.161720_TMYx.2009-2023.zip
7071,ITA,TC,Arezzo-Molin.Bianco.AP,161720,SRC-TMYx,43.4597,11.8456,1,249.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TC_Tuscany/ITA_TC_Arezzo-Molin.Bianco.AP.161720_TMYx.zip
7072,ITA,MH,Frontone,161790,Custom-161790,43.5169,12.7278,1,574.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/MH_Marche/ITA_MH_Frontone.161790_TMYx.2004-2018.zip
7073,ITA,MH,Frontone,161790,SRC-TMYx,43.5169,12.7278,1,574.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/MH_Marche/ITA_MH_Frontone.161790_TMYx.2007-2021.zip
7074,ITA,MH,Frontone,161790,SRC-TMYx,43.5169,12.7278,1,574.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/MH_Marche/ITA_MH_Frontone.161790_TMYx.2009-2023.zip
7075,ITA,MH,Frontone,161790,SRC-TMYx,43.5169,12.7278,1,574.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/MH_Marche/ITA_MH_Frontone.161790_TMYx.zip
7076,ITA,UM,Umbria-Perugia-d-Assisi.AP,161810,Custom-161810,43.0972,12.5103,1,204.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/UM_Umbria/ITA_UM_Umbria-Perugia-d-Assisi.AP.161810_TMYx.2004-2018.zip
7077,ITA,UM,Umbria-Perugia-d-Assisi.AP,161810,SRC-TMYx,43.0972,12.5103,1,204.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/UM_Umbria/ITA_UM_Umbria-Perugia-d-Assisi.AP.161810_TMYx.2007-2021.zip
7078,ITA,UM,Umbria-Perugia-d-Assisi.AP,161810,SRC-TMYx,43.0972,12.5103,1,204.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/UM_Umbria/ITA_UM_Umbria-Perugia-d-Assisi.AP.161810_TMYx.2009-2023.zip
7079,ITA,UM,Umbria-Perugia-d-Assisi.AP,161810,SRC-TMYx,43.0972,12.5103,1,204.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/UM_Umbria/ITA_UM_Umbria-Perugia-d-Assisi.AP.161810_TMYx.zip
7080,ITA,MH,Ancona,161900,SRC-TMYx,43.6114,13.5253,1,143.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/MH_Marche/ITA_MH_Ancona.161900_TMYx.2007-2021.zip
7081,ITA,MH,Ancona,161900,SRC-TMYx,43.6114,13.5253,1,143.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/MH_Marche/ITA_MH_Ancona.161900_TMYx.2009-2023.zip
7082,ITA,MH,Ancona,161900,SRC-TMYx,43.6114,13.5253,1,143.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/MH_Marche/ITA_MH_Ancona.161900_TMYx.zip
7083,ITA,MH,Marche.AP,161910,Custom-161910,43.6167,13.3603,1,15.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/MH_Marche/ITA_MH_Marche.AP.161910_TMYx.2004-2018.zip
7084,ITA,MH,Marche.AP,161910,SRC-TMYx,43.6167,13.3603,1,15.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/MH_Marche/ITA_MH_Marche.AP.161910_TMYx.2007-2021.zip
7085,ITA,MH,Marche.AP,161910,SRC-TMYx,43.6167,13.3603,1,15.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/MH_Marche/ITA_MH_Marche.AP.161910_TMYx.2009-2023.zip
7086,ITA,MH,Marche.AP,161910,SRC-TMYx,43.6167,13.3603,1,15.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/MH_Marche/ITA_MH_Marche.AP.161910_TMYx.zip
7087,ITA,MH,Loreto,161920,SRC-TMYx,43.43,13.6036,1,198.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/MH_Marche/ITA_MH_Loreto.161920_TMYx.2007-2021.zip
7088,ITA,MH,Loreto,161920,SRC-TMYx,43.43,13.6036,1,198.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/MH_Marche/ITA_MH_Loreto.161920_TMYx.2009-2023.zip
7089,ITA,MH,Loreto,161920,SRC-TMYx,43.43,13.6036,1,198.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/MH_Marche/ITA_MH_Loreto.161920_TMYx.zip
7090,ITA,TC,Calamita.Mtn,161970,Custom-161970,42.7311,10.3956,1,397.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TC_Tuscany/ITA_TC_Calamita.Mtn.161970_TMYx.2004-2018.zip
7091,ITA,TC,Calamita.Mtn,161970,SRC-TMYx,42.7311,10.3956,1,397.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TC_Tuscany/ITA_TC_Calamita.Mtn.161970_TMYx.2007-2021.zip
7092,ITA,TC,Calamita.Mtn,161970,SRC-TMYx,42.7311,10.3956,1,397.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TC_Tuscany/ITA_TC_Calamita.Mtn.161970_TMYx.2009-2023.zip
7093,ITA,TC,Calamita.Mtn,161970,SRC-TMYx,42.7311,10.3956,1,397.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TC_Tuscany/ITA_TC_Calamita.Mtn.161970_TMYx.zip
7094,ITA,TC,Isola.D-Elba,161980,SRC-TMYx,42.7311,10.3956,1,398.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TC_Tuscany/ITA_TC_Isola.D-Elba.161980_TMYx.zip
7095,ITA,TC,Pianosa.Island,162000,SRC-TMYx,42.5854,10.0969,1,15.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TC_Tuscany/ITA_TC_Pianosa.Island.162000_TMYx.zip
7096,ITA,TC,Radicofani,162040,SRC-TMYx,42.8961,11.7678,1,828.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TC_Tuscany/ITA_TC_Radicofani.162040_TMYx.2007-2021.zip
7097,ITA,TC,Radicofani,162040,SRC-TMYx,42.8961,11.7678,1,828.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TC_Tuscany/ITA_TC_Radicofani.162040_TMYx.2009-2023.zip
7098,ITA,TC,Radicofani,162040,SRC-TMYx,42.8961,11.7678,1,828.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TC_Tuscany/ITA_TC_Radicofani.162040_TMYx.zip
7099,ITA,TC,Grosseto.AP,162060,Custom-162060,42.7481,11.0589,1,7.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TC_Tuscany/ITA_TC_Grosseto.AP.162060_TMYx.2004-2018.zip
7100,ITA,TC,Grosseto.AP,162060,SRC-TMYx,42.7481,11.0589,1,7.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TC_Tuscany/ITA_TC_Grosseto.AP.162060_TMYx.2007-2021.zip
7101,ITA,TC,Grosseto.AP,162060,SRC-TMYx,42.7481,11.0589,1,7.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TC_Tuscany/ITA_TC_Grosseto.AP.162060_TMYx.2009-2023.zip
7102,ITA,TC,Grosseto.AP,162060,SRC-TMYx,42.7481,11.0589,1,7.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TC_Tuscany/ITA_TC_Grosseto.AP.162060_TMYx.zip
7103,ITA,LZ,Civitavecchia,162140,Custom-162140,42.0328,11.8331,1,4.4,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LZ_Lazio/ITA_LZ_Civitavecchia.162140_TMYx.2004-2018.zip
7104,ITA,LZ,Civitavecchia,162140,SRC-TMYx,42.0328,11.8331,1,4.4,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LZ_Lazio/ITA_LZ_Civitavecchia.162140_TMYx.2007-2021.zip
7105,ITA,LZ,Civitavecchia,162140,SRC-TMYx,42.0328,11.8331,1,4.4,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LZ_Lazio/ITA_LZ_Civitavecchia.162140_TMYx.2009-2023.zip
7106,ITA,LZ,Civitavecchia,162140,SRC-TMYx,42.0328,11.8331,1,4.4,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LZ_Lazio/ITA_LZ_Civitavecchia.162140_TMYx.zip
7107,ITA,LZ,Viterbo.AP,162160,Custom-162160,42.4383,12.055,1,308.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LZ_Lazio/ITA_LZ_Viterbo.AP.162160_TMYx.2004-2018.zip
7108,ITA,LZ,Viterbo.AP,162160,SRC-TMYx,42.4383,12.055,1,308.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LZ_Lazio/ITA_LZ_Viterbo.AP.162160_TMYx.2007-2021.zip
7109,ITA,LZ,Viterbo.AP,162160,SRC-TMYx,42.4383,12.055,1,308.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LZ_Lazio/ITA_LZ_Viterbo.AP.162160_TMYx.2009-2023.zip
7110,ITA,LZ,Viterbo.AP,162160,SRC-TMYx,42.4383,12.055,1,308.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LZ_Lazio/ITA_LZ_Viterbo.AP.162160_TMYx.zip
7111,ITA,LZ,Orte,162170,SRC-TMYx,42.4714,12.3422,1,76.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LZ_Lazio/ITA_LZ_Orte.162170_TMYx.zip
7112,ITA,LZ,Terminillo.Mtn,162190,Custom-162190,42.4667,12.9833,1,1875.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LZ_Lazio/ITA_LZ_Terminillo.Mtn.162190_TMYx.2004-2018.zip
7113,ITA,LZ,Terminillo.Mtn,162190,SRC-TMYx,42.4667,12.9833,1,1875.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LZ_Lazio/ITA_LZ_Terminillo.Mtn.162190_TMYx.2007-2021.zip
7114,ITA,LZ,Terminillo.Mtn,162190,SRC-TMYx,42.4667,12.9833,1,1875.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LZ_Lazio/ITA_LZ_Terminillo.Mtn.162190_TMYx.2009-2023.zip
7115,ITA,LZ,Terminillo.Mtn,162190,SRC-TMYx,42.4667,12.9833,1,1875.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LZ_Lazio/ITA_LZ_Terminillo.Mtn.162190_TMYx.zip
7116,ITA,LZ,Rieti.AF,162210,Custom-162210,42.4267,12.85,1,389.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LZ_Lazio/ITA_LZ_Rieti.AF.162210_TMYx.2004-2018.zip
7117,ITA,LZ,Rieti.AF,162210,SRC-TMYx,42.4267,12.85,1,389.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LZ_Lazio/ITA_LZ_Rieti.AF.162210_TMYx.2007-2021.zip
7118,ITA,LZ,Rieti.AF,162210,SRC-TMYx,42.4267,12.85,1,389.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LZ_Lazio/ITA_LZ_Rieti.AF.162210_TMYx.2009-2023.zip
7119,ITA,LZ,Rieti.AF,162210,SRC-TMYx,42.4267,12.85,1,389.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LZ_Lazio/ITA_LZ_Rieti.AF.162210_TMYx.zip
7120,ITA,LZ,Vigna.di.Valle,162240,Custom-162240,42.0803,12.2114,1,266.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LZ_Lazio/ITA_LZ_Vigna.di.Valle.162240_TMYx.2004-2018.zip
7121,ITA,LZ,Vigna.di.Valle,162240,SRC-TMYx,42.0803,12.2114,1,266.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LZ_Lazio/ITA_LZ_Vigna.di.Valle.162240_TMYx.2007-2021.zip
7122,ITA,LZ,Vigna.di.Valle,162240,SRC-TMYx,42.0803,12.2114,1,266.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LZ_Lazio/ITA_LZ_Vigna.di.Valle.162240_TMYx.2009-2023.zip
7123,ITA,LZ,Vigna.di.Valle,162240,SRC-TMYx,42.0803,12.2114,1,266.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LZ_Lazio/ITA_LZ_Vigna.di.Valle.162240_TMYx.zip
7124,ITA,MH,Grottammare,162250,SRC-TMYx,42.983,13.867,1,1.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/MH_Marche/ITA_MH_Grottammare.162250_TMYx.zip
7125,ITA,AB,Fucino,162270,SRC-TMYx,41.9783,13.6053,1,651.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/AB_Abruzzi/ITA_AB_Fucino.162270_TMYx.2007-2021.zip
7126,ITA,AB,Fucino,162270,SRC-TMYx,41.9783,13.6053,1,651.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/AB_Abruzzi/ITA_AB_Fucino.162270_TMYx.2009-2023.zip
7127,ITA,AB,Fucino,162270,SRC-TMYx,41.9783,13.6053,1,651.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/AB_Abruzzi/ITA_AB_Fucino.162270_TMYx.zip
7128,ITA,AB,Preturo,162280,SRC-TMYx,42.367,13.3,1,667.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/AB_Abruzzi/ITA_AB_Preturo.162280_TMYx.zip
7129,ITA,AB,Gran.Sasso.Mtn.Rng,162290,SRC-TMYx,42.45,13.55,1,2138.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/AB_Abruzzi/ITA_AB_Gran.Sasso.Mtn.Rng.162290_TMYx.zip
7130,ITA,AB,Pescara.Abruzzo.AP,162300,Custom-162300,42.4372,14.1872,1,11.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/AB_Abruzzi/ITA_AB_Pescara.Abruzzo.AP.162300_TMYx.2004-2018.zip
7131,ITA,AB,Pescara.Abruzzo.AP,162300,SRC-TMYx,42.4372,14.1872,1,11.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/AB_Abruzzi/ITA_AB_Pescara.Abruzzo.AP.162300_TMYx.2007-2021.zip
7132,ITA,AB,Pescara.Abruzzo.AP,162300,SRC-TMYx,42.4372,14.1872,1,11.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/AB_Abruzzi/ITA_AB_Pescara.Abruzzo.AP.162300_TMYx.2009-2023.zip
7133,ITA,AB,Pescara.Abruzzo.AP,162300,SRC-TMYx,42.4372,14.1872,1,11.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/AB_Abruzzi/ITA_AB_Pescara.Abruzzo.AP.162300_TMYx.zip
7134,ITA,ML,Termoli,162320,Custom-162320,42.0042,14.9964,1,44.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/ML_Molise/ITA_ML_Termoli.162320_TMYx.2004-2018.zip
7135,ITA,ML,Termoli,162320,SRC-TMYx,42.0042,14.9964,1,44.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/ML_Molise/ITA_ML_Termoli.162320_TMYx.2007-2021.zip
7136,ITA,ML,Termoli,162320,SRC-TMYx,42.0042,14.9964,1,44.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/ML_Molise/ITA_ML_Termoli.162320_TMYx.2009-2023.zip
7137,ITA,ML,Termoli,162320,SRC-TMYx,42.0042,14.9964,1,44.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/ML_Molise/ITA_ML_Termoli.162320_TMYx.zip
7138,ITA,LZ,Guidonia.AB,162340,Custom-162340,41.9967,12.7344,1,88.9,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LZ_Lazio/ITA_LZ_Guidonia.AB.162340_TMYx.2004-2018.zip
7139,ITA,LZ,Guidonia.AB,162340,SRC-TMYx,41.9967,12.7344,1,88.9,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LZ_Lazio/ITA_LZ_Guidonia.AB.162340_TMYx.2007-2021.zip
7140,ITA,LZ,Guidonia.AB,162340,SRC-TMYx,41.9967,12.7344,1,88.9,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LZ_Lazio/ITA_LZ_Guidonia.AB.162340_TMYx.2009-2023.zip
